alumni_id,full_name,first_name,last_name,graduation_year,degree_earned,major_academic_program,current_company,job_title,email_address,phone_number,brochure_feature_consent,brochure_feature_consent_encoded,match_score,match_percentage
ALU0559,Manoj Chowdhury,Manoj,Chowdhury,2022,B.E.,Mechanical Engineering,TCS,Business Analyst,manoj.chowdhury559@gmail.com,+91 9297681898,Yes,1,0.33922764227642277,33.92
ALU0799,Sai Patel,Sai,Patel,2025,B.E.,Mechanical Engineering,EY,Product Analyst,sai.patel799@yahoo.com,+91 7715658458,No,0,0.3391666666666666,33.92
ALU0500,Isha Sharma,Isha,Sharma,2023,MBA,Artificial Intelligence and Machine Learning,Capgemini,Business Analyst,isha.sharma500@outlook.com,+91 7675844672,No,0,0.3383504492939667,33.84
ALU0283,Aarav Nair,Aarav,Nair,2022,B.Sc,Artificial Intelligence and Machine Learning,Accenture,Business Analyst,aarav.nair283@gmail.com,+91 7804841598,No,0,0.3383504492939667,33.84
ALU0951,Neha Chowdhury,Neha,Chowdhury,2021,MBA,Electronics and Communication Engineering,Infosys,Technical Consultant,neha.chowdhury951@outlook.com,+91 9299819036,No,0,0.3378310502283105,33.78
ALU0438,Keerthi Sharma,Keerthi,Sharma,2020,B.Sc,Information Technology,Accenture,QA Engineer,keerthi.sharma438@proton.me,+91 8960818751,No,0,0.33749999999999997,33.75
ALU0290,Ravi Chowdhury,Ravi,Chowdhury,2017,B.Sc,Mechanical Engineering,Bosch,Backend Developer,ravi.chowdhury290@proton.me,+91 8349406919,Yes,1,0.33749999999999997,33.75
ALU0826,Ananya Bhat,Ananya,Bhat,2018,B.Sc,Information Technology,Infosys,QA Engineer,ananya.bhat826@proton.me,+91 9578667149,No,0,0.33749999999999997,33.75
ALU0582,Aditi Shetty,Aditi,Shetty,2016,B.E.,Information Technology,PwC,QA Engineer,aditi.shetty582@yahoo.com,+91 9824077950,Yes,1,0.33749999999999997,33.75
ALU0547,Aditya Rao,Aditya,Rao,2018,MBA,Artificial Intelligence and Machine Learning,Wipro,Backend Developer,aditya.rao547@outlook.com,+91 8705297819,Yes,1,0.3366228070175439,33.66
ALU0899,Bhavana Gupta,Bhavana,Gupta,2016,MCA,Business Administration,Amazon,QA Engineer,bhavana.gupta899@outlook.com,+91 8698217745,No,0,0.3360858585858586,33.61
ALU0399,Manoj Mehta,Manoj,Mehta,2017,MCA,Business Administration,Walmart Global Tech,QA Engineer,manoj.mehta399@gmail.com,+91 8699916883,No,0,0.3360858585858586,33.61
ALU0273,Rahul Bhat,Rahul,Bhat,2024,B.E.,Electronics and Communication Engineering,Tech Mahindra,Data Analyst,rahul.bhat273@gmail.com,+91 7401581601,No,0,0.33352924842650866,33.35
ALU0757,Bhavana Singh,Bhavana,Singh,2019,M.Tech,Computer Engineering,LTIMindtree,Data Analyst,bhavana.singh757@proton.me,+91 7379882490,Yes,1,0.33313409563409563,33.31
ALU0979,Karthik Naidu,Karthik,Naidu,2019,MBA,Computer Engineering,Tech Mahindra,Data Analyst,karthik.naidu979@outlook.com,+91 9119513018,No,0,0.33313409563409563,33.31
ALU0216,Srinivas Das,Srinivas,Das,2018,B.Sc,Computer Engineering,Tech Mahindra,Data Analyst,srinivas.das216@proton.me,+91 9165761020,No,0,0.33313409563409563,33.31
ALU0100,Manoj Das,Manoj,Das,2017,B.Sc,Civil Engineering,EY,Data Scientist,manoj.das100@gmail.com,+91 9705925058,Yes,1,0.33200549450549444,33.2
ALU0934,Riya Kumar,Riya,Kumar,2019,MCA,Electrical and Electronics Engineering,Wipro,Data Scientist,riya.kumar934@gmail.com,+91 9401995051,Yes,1,0.33200549450549444,33.2
ALU0590,Ananya Kumar,Ananya,Kumar,2020,B.Sc,Electrical and Electronics Engineering,Amazon,Data Scientist,ananya.kumar590@outlook.com,+91 9803665224,Yes,1,0.33200549450549444,33.2
ALU0142,Srinivas Menon,Srinivas,Menon,2018,B.E.,Civil Engineering,Deloitte,Data Scientist,srinivas.menon142@yahoo.com,+91 9389142017,No,0,0.33200549450549444,33.2
ALU0271,Siddharth Nair,Siddharth,Nair,2015,MCA,Electrical and Electronics Engineering,IBM,Data Scientist,siddharth.nair271@gmail.com,+91 9252218154,Yes,1,0.33200549450549444,33.2
ALU0711,Charan Joshi,Charan,Joshi,2023,B.E.,Civil Engineering,Deloitte,Database Administrator,charan.joshi711@gmail.com,+91 7572823571,Yes,1,0.3315349544072948,33.15
ALU0731,Charan Bhat,Charan,Bhat,2024,MBA,Business Administration,TCS,Associate Consultant,charan.bhat731@proton.me,+91 7595385173,No,0,0.3310858585858586,33.11
ALU0349,Divya Nair,Divya,Nair,2024,B.Sc,Business Administration,Deloitte,Associate Consultant,divya.nair349@yahoo.com,+91 9541293188,No,0,0.3310858585858586,33.11
ALU0682,Aarav Patel,Aarav,Patel,2024,B.E.,Business Administration,Cognizant,Associate Consultant,aarav.patel682@yahoo.com,+91 7753334536,No,0,0.3310858585858586,33.11
ALU0676,Bhavana Menon,Bhavana,Menon,2019,M.Tech,Computer Engineering,Wipro,Product Analyst,bhavana.menon676@gmail.com,+91 8053260431,No,0,0.32826923076923076,32.83
ALU0337,Harish Kumar,Harish,Kumar,2015,M.Tech,Computer Engineering,Tech Mahindra,Product Analyst,harish.kumar337@proton.me,+91 8819241774,No,0,0.32826923076923076,32.83
ALU0953,Sahana Chowdhury,Sahana,Chowdhury,2016,B.E.,Computer Engineering,Microsoft,Product Analyst,sahana.chowdhury953@yahoo.com,+91 9141418189,No,0,0.32826923076923076,32.83
ALU0012,Swathi Mehta,Swathi,Mehta,2020,B.E.,Information Technology,KPMG,Senior Software Engineer,swathi.mehta12@gmail.com,+91 7202363285,Yes,1,0.3275226757369614,32.75
ALU0575,Tejas Nair,Tejas,Nair,2020,M.Tech,Mechanical Engineering,Accenture,Data Scientist,tejas.nair575@gmail.com,+91 7188021892,Yes,1,0.3272435897435897,32.72
ALU0734,Tejas Gupta,Tejas,Gupta,2015,MCA,Mechanical Engineering,Infosys,Data Scientist,tejas.gupta734@proton.me,+91 8570200796,No,0,0.3272435897435897,32.72
ALU0617,Madhav Reddy,Madhav,Reddy,2019,M.Tech,Electronics and Communication Engineering,Walmart Global Tech,Backend Developer,madhav.reddy617@outlook.com,+91 7284053367,Yes,1,0.32699771689497714,32.7
ALU0496,Isha Sharma,Isha,Sharma,2019,B.Sc,Electronics and Communication Engineering,Infosys,Backend Developer,isha.sharma496@yahoo.com,+91 8666847218,No,0,0.32699771689497714,32.7
ALU0418,Isha Nair,Isha,Nair,2021,B.Sc,Mechanical Engineering,HCLTech,Database Administrator,isha.nair418@yahoo.com,+91 8991836726,Yes,1,0.32677304964539006,32.68
ALU0244,Shreya Bhat,Shreya,Bhat,2023,MBA,Mechanical Engineering,Wipro,Database Administrator,shreya.bhat244@gmail.com,+91 7265248799,Yes,1,0.32677304964539006,32.68
ALU0770,Tarun Menon,Tarun,Menon,2020,B.E.,Artificial Intelligence and Machine Learning,TCS,Data Scientist,tarun.menon770@outlook.com,+91 7552824466,Yes,1,0.3263663967611336,32.64
ALU0128,Siddharth Joshi,Siddharth,Joshi,2015,M.Tech,Artificial Intelligence and Machine Learning,Capgemini,Data Scientist,siddharth.joshi128@proton.me,+91 7393734347,Yes,1,0.3263663967611336,32.64
ALU0228,Neha Pillai,Neha,Pillai,2020,MCA,Artificial Intelligence and Machine Learning,Tech Mahindra,Data Scientist,neha.pillai228@proton.me,+91 8694503971,No,0,0.3263663967611336,32.64
ALU0023,Harish Das,Harish,Das,2017,MBA,Business Administration,Cognizant Technology Solutions,Senior Software Engineer,harish.das23@outlook.com,+91 9031403296,No,0,0.32610853432282005,32.61
ALU0266,Divya Gupta,Divya,Gupta,2018,M.Tech,Business Administration,Deloitte,Senior Software Engineer,divya.gupta266@yahoo.com,+91 8105209993,No,0,0.32610853432282005,32.61
ALU0650,Akash Patel,Akash,Patel,2023,MBA,Artificial Intelligence and Machine Learning,TCS,Database Administrator,akash.patel650@yahoo.com,+91 9743843492,Yes,1,0.32589585666293397,32.59
ALU0132,Aditya Naidu,Aditya,Naidu,2019,B.Tech,Information Technology,Amazon,Product Analyst,aditya.naidu132@gmail.com,+91 7272979685,No,0,0.3252777777777778,32.53
ALU0560,Deepak Patel,Deepak,Patel,2019,B.Sc,Information Technology,Google,Software Engineer,deepak.patel560@outlook.com,+91 7387393108,Yes,1,0.3248015873015873,32.48
ALU0427,Nikhil Pillai,Nikhil,Pillai,2020,B.E.,Information Technology,Microsoft,Software Engineer,nikhil.pillai427@outlook.com,+91 7963452923,Yes,1,0.3248015873015873,32.48
ALU0776,Shreya Singh,Shreya,Singh,2018,B.Sc,Information Technology,PwC,Software Engineer,shreya.singh776@gmail.com,+91 7919189079,No,0,0.3248015873015873,32.48
ALU0671,Pranav Shetty,Pranav,Shetty,2017,B.Sc,Information Technology,Cognizant,Software Engineer,pranav.shetty671@gmail.com,+91 9784810609,Yes,1,0.3248015873015873,32.48
ALU0130,Swathi Singh,Swathi,Singh,2018,B.Sc,Information Technology,Bosch,Software Engineer,swathi.singh130@yahoo.com,+91 7621430136,Yes,1,0.3248015873015873,32.48
ALU0904,Sai Reddy,Sai,Reddy,2020,M.Tech,Information Technology,Amazon,Software Engineer,sai.reddy904@yahoo.com,+91 8640724675,No,0,0.3248015873015873,32.48
ALU0665,Vikas Kumar,Vikas,Kumar,2016,B.E.,Information Technology,Cognizant Technology Solutions,Software Engineer,vikas.kumar665@outlook.com,+91 9838463998,Yes,1,0.3248015873015873,32.48
ALU0896,Akhil Nair,Akhil,Nair,2019,B.E.,Information Technology,EY,Software Engineer,akhil.nair896@gmail.com,+91 9351654798,No,0,0.3248015873015873,32.48
ALU0868,Meera Sharma,Meera,Sharma,2025,M.Tech,Information Technology,IBM,Backend Developer,meera.sharma868@outlook.com,+91 9601672187,No,0,0.32361111111111107,32.36
ALU0827,Bhavana Sharma,Bhavana,Sharma,2020,B.E.,Business Administration,Accenture,Software Engineer,bhavana.sharma827@proton.me,+91 8948660439,No,0,0.3233874458874459,32.34
ALU0597,Pooja Singh,Pooja,Singh,2020,B.Sc,Business Administration,SAP,Software Engineer,pooja.singh597@yahoo.com,+91 7726945805,No,0,0.3233874458874459,32.34
ALU0065,Tejas Das,Tejas,Das,2015,M.Tech,Business Administration,Cognizant Technology Solutions,Software Engineer,tejas.das65@gmail.com,+91 9760588734,No,0,0.3233874458874459,32.34
ALU0384,Sneha Sharma,Sneha,Sharma,2020,MCA,Business Administration,EY,Software Engineer,sneha.sharma384@proton.me,+91 9807341727,Yes,1,0.3233874458874459,32.34
ALU0467,Sneha Iyer,Sneha,Iyer,2017,B.E.,Business Administration,HCLTech,Software Engineer,sneha.iyer467@yahoo.com,+91 9002877824,Yes,1,0.3233874458874459,32.34
ALU0584,Keerthi Gupta,Keerthi,Gupta,2024,B.E.,Business Administration,PwC,Backend Developer,keerthi.gupta584@proton.me,+91 9363257229,No,0,0.32219696969696965,32.22
ALU0306,Swathi Patel,Swathi,Patel,2020,B.Sc,Civil Engineering,Bosch,Frontend Developer,swathi.patel306@yahoo.com,+91 9639190897,Yes,1,0.32055647840531554,32.06
ALU0149,Shreya Nair,Shreya,Nair,2015,B.E.,Electrical and Electronics Engineering,Bosch,Software Developer,shreya.nair149@gmail.com,+91 7877990647,No,0,0.32055647840531554,32.06
ALU0849,Pranav Chowdhury,Pranav,Chowdhury,2017,M.Tech,Electrical and Electronics Engineering,Wipro,Software Developer,pranav.chowdhury849@yahoo.com,+91 8990824177,Yes,1,0.32055647840531554,32.06
ALU0820,Lakshmi Shetty,Lakshmi,Shetty,2020,MBA,Electrical and Electronics Engineering,Accenture,Frontend Developer,lakshmi.shetty820@yahoo.com,+91 9174690195,Yes,1,0.32055647840531554,32.06
ALU0018,Srinivas Sharma,Srinivas,Sharma,2016,MBA,Civil Engineering,Wipro,UI Developer,srinivas.sharma18@outlook.com,+91 7551437149,No,0,0.31703667953667947,31.7
ALU0551,Rohit Das,Rohit,Das,2019,MCA,Civil Engineering,Cognizant,UI Developer,rohit.das551@outlook.com,+91 9537599506,No,0,0.31703667953667947,31.7
ALU0449,Nikhil Joshi,Nikhil,Joshi,2015,B.E.,Civil Engineering,LTIMindtree,UI Developer,nikhil.joshi449@proton.me,+91 9822511659,No,0,0.31703667953667947,31.7
ALU0993,Harish Shetty,Harish,Shetty,2019,MCA,Civil Engineering,Accenture,UI Developer,harish.shetty993@outlook.com,+91 8082074708,Yes,1,0.31703667953667947,31.7
ALU0061,Anusha Singh,Anusha,Singh,2016,M.Tech,Electrical and Electronics Engineering,LTIMindtree,UI Developer,anusha.singh61@proton.me,+91 8785736751,Yes,1,0.31703667953667947,31.7
ALU0113,Ananya Chowdhury,Ananya,Chowdhury,2021,MCA,Electronics and Communication Engineering,EY,Database Administrator,ananya.chowdhury113@outlook.com,+91 7997241761,No,0,0.31627076654036723,31.63
ALU0212,Karthik Naidu,Karthik,Naidu,2020,MCA,Mechanical Engineering,Capgemini,Frontend Developer,karthik.naidu212@proton.me,+91 9210726347,No,0,0.3157945736434108,31.58
ALU0445,Amar Pillai,Amar,Pillai,2020,B.E.,Mechanical Engineering,HCLTech,Software Developer,amar.pillai445@outlook.com,+91 9364360455,No,0,0.3157945736434108,31.58
ALU0030,Swathi Das,Swathi,Das,2015,MBA,Mechanical Engineering,Infosys,Software Developer,swathi.das30@proton.me,+91 9159725924,Yes,1,0.3157945736434108,31.58
ALU0657,Anil Bhat,Anil,Bhat,2019,MBA,Civil Engineering,EY,Full Stack Developer,anil.bhat657@outlook.com,+91 7617279928,No,0,0.31559523809523804,31.56
ALU0302,Sneha Naidu,Sneha,Naidu,2020,MCA,Electrical and Electronics Engineering,Google,Full Stack Developer,sneha.naidu302@proton.me,+91 9704799972,Yes,1,0.31559523809523804,31.56
ALU0258,Naveen Mehta,Naveen,Mehta,2017,MCA,Civil Engineering,Deloitte,Full Stack Developer,naveen.mehta258@yahoo.com,+91 7619986018,No,0,0.31559523809523804,31.56
ALU0462,Harish Das,Harish,Das,2015,B.Sc,Civil Engineering,Accenture,Technical Consultant,harish.das462@outlook.com,+91 9779356860,No,0,0.31559523809523804,31.56
ALU0938,Varun Menon,Varun,Menon,2019,B.Sc,Electrical and Electronics Engineering,EY,Technical Consultant,varun.menon938@proton.me,+91 7798534963,Yes,1,0.31559523809523804,31.56
ALU0549,Tejas Rao,Tejas,Rao,2016,MBA,Electrical and Electronics Engineering,Tech Mahindra,Full Stack Developer,tejas.rao549@outlook.com,+91 8220523522,No,0,0.31559523809523804,31.56
ALU0127,Manoj Kumar,Manoj,Kumar,2020,B.E.,Civil Engineering,Google,Full Stack Developer,manoj.kumar127@yahoo.com,+91 7426724858,No,0,0.31559523809523804,31.56
ALU0396,Sneha Gupta,Sneha,Gupta,2019,MCA,Civil Engineering,TCS,Technical Consultant,sneha.gupta396@proton.me,+91 7483264745,No,0,0.31559523809523804,31.56
ALU0942,Amar Gupta,Amar,Gupta,2018,MBA,Civil Engineering,Google,Technical Consultant,amar.gupta942@yahoo.com,+91 9484255247,No,0,0.31559523809523804,31.56
ALU0168,Naveen Naidu,Naveen,Naidu,2018,B.Sc,Civil Engineering,Capgemini,Full Stack Developer,naveen.naidu168@outlook.com,+91 7665484476,Yes,1,0.31559523809523804,31.56
ALU0355,Neha Mehta,Neha,Mehta,2020,B.Sc,Civil Engineering,HCLTech,Full Stack Developer,neha.mehta355@gmail.com,+91 7870644102,Yes,1,0.31559523809523804,31.56
ALU0288,Pranav Iyer,Pranav,Iyer,2018,MBA,Civil Engineering,Bosch,Technical Consultant,pranav.iyer288@outlook.com,+91 8966500767,Yes,1,0.31559523809523804,31.56
ALU0291,Rahul Gupta,Rahul,Gupta,2019,MBA,Civil Engineering,Cognizant Technology Solutions,Full Stack Developer,rahul.gupta291@yahoo.com,+91 8615145225,No,0,0.31559523809523804,31.56
ALU0196,Sneha Patel,Sneha,Patel,2019,B.Sc,Civil Engineering,Capgemini,Technical Consultant,sneha.patel196@yahoo.com,+91 9980624159,No,0,0.31559523809523804,31.56
ALU0074,Varun Bhat,Varun,Bhat,2017,M.Tech,Information Technology,KPMG,DevOps Engineer,varun.bhat74@proton.me,+91 8996617659,No,0,0.31527777777777777,31.53
ALU0461,Akhil Kumar,Akhil,Kumar,2018,B.Sc,Information Technology,Tech Mahindra,DevOps Engineer,akhil.kumar461@outlook.com,+91 7266428954,No,0,0.31527777777777777,31.53
ALU0237,Manoj Singh,Manoj,Singh,2016,B.Sc,Information Technology,Google,DevOps Engineer,manoj.singh237@outlook.com,+91 7060491148,No,0,0.31527777777777777,31.53
ALU0876,Sahana Gupta,Sahana,Gupta,2019,MCA,Information Technology,Wipro,DevOps Engineer,sahana.gupta876@yahoo.com,+91 8782448387,No,0,0.31527777777777777,31.53
ALU0840,Ananya Singh,Ananya,Singh,2019,B.E.,Information Technology,KPMG,DevOps Engineer,ananya.singh840@outlook.com,+91 9506316951,Yes,1,0.31527777777777777,31.53
ALU0537,Rakesh Joshi,Rakesh,Joshi,2020,M.Tech,Artificial Intelligence and Machine Learning,Google,Frontend Developer,rakesh.joshi537@outlook.com,+91 9473440423,Yes,1,0.3149173806609547,31.49
ALU0352,Rakesh Pillai,Rakesh,Pillai,2015,B.E.,Artificial Intelligence and Machine Learning,Wipro,Software Developer,rakesh.pillai352@outlook.com,+91 9232348845,No,0,0.3149173806609547,31.49
ALU0359,Rahul Menon,Rahul,Menon,2015,MBA,Artificial Intelligence and Machine Learning,HCLTech,Frontend Developer,rahul.menon359@gmail.com,+91 8736851379,No,0,0.3149173806609547,31.49
ALU0422,Neha Kumar,Neha,Kumar,2015,M.Tech,Artificial Intelligence and Machine Learning,Capgemini,Frontend Developer,neha.kumar422@outlook.com,+91 9102717570,Yes,1,0.3149173806609547,31.49
ALU0256,Vishal Menon,Vishal,Menon,2018,M.Tech,Artificial Intelligence and Machine Learning,HCLTech,Software Developer,vishal.menon256@outlook.com,+91 9688620050,No,0,0.3149173806609547,31.49
ALU0847,Ravi Nair,Ravi,Nair,2025,MCA,Information Technology,Oracle,Data Scientist,ravi.nair847@yahoo.com,+91 9201828849,Yes,1,0.31335470085470085,31.34
ALU0789,Sai Menon,Sai,Menon,2019,MCA,Mechanical Engineering,PwC,UI Developer,sai.menon789@gmail.com,+91 7135714617,No,0,0.3122747747747747,31.23
ALU0481,Varun Rao,Varun,Rao,2019,MBA,Mechanical Engineering,TCS,UI Developer,varun.rao481@outlook.com,+91 7529290976,Yes,1,0.3122747747747747,31.23
ALU0397,Bhavana Rao,Bhavana,Rao,2024,MCA,Business Administration,Accenture,Data Scientist,bhavana.rao397@gmail.com,+91 8228759446,No,0,0.31194055944055943,31.19
ALU0031,Akhil Menon,Akhil,Menon,2016,B.E.,Computer Science (Data Science),Bosch,Data Analyst,akhil.menon31@outlook.com,+91 8734202799,Yes,1,0.31188867438867435,31.19
ALU0733,Shreya Kumar,Shreya,Kumar,2019,M.Tech,Artificial Intelligence and Machine Learning,Bosch,UI Developer,shreya.kumar733@outlook.com,+91 9940614579,Yes,1,0.31139758179231863,31.14
ALU0201,Rahul Pillai,Rahul,Pillai,2023,M.Tech,Electrical and Electronics Engineering,Cognizant Technology Solutions,Data Analyst,rahul.pillai201@outlook.com,+91 8361623473,Yes,1,0.31129343629343625,31.13
ALU0331,Varun Rao,Varun,Rao,2021,MCA,Civil Engineering,Capgemini,Data Analyst,varun.rao331@gmail.com,+91 7601351841,Yes,1,0.31129343629343625,31.13
ALU0332,Swathi Mehta,Swathi,Mehta,2020,M.Tech,Mechanical Engineering,Cognizant,Full Stack Developer,swathi.mehta332@yahoo.com,+91 9768624284,Yes,1,0.3108333333333333,31.08
ALU0471,Sneha Reddy,Sneha,Reddy,2016,MBA,Mechanical Engineering,Google,Full Stack Developer,sneha.reddy471@outlook.com,+91 7171271484,No,0,0.3108333333333333,31.08
ALU0047,Tarun Shetty,Tarun,Shetty,2020,MBA,Mechanical Engineering,Amazon,Technical Consultant,tarun.shetty47@gmail.com,+91 8654401763,Yes,1,0.3108333333333333,31.08
ALU0025,Yash Patel,Yash,Patel,2015,M.Tech,Mechanical Engineering,Accenture,Full Stack Developer,yash.patel25@outlook.com,+91 7816941039,No,0,0.3108333333333333,31.08
ALU0544,Rohit Rao,Rohit,Rao,2017,MBA,Mechanical Engineering,Amazon,Technical Consultant,rohit.rao544@proton.me,+91 7306420495,Yes,1,0.3108333333333333,31.08
ALU0043,Rakesh Reddy,Rakesh,Reddy,2017,MBA,Mechanical Engineering,Amazon,Full Stack Developer,rakesh.reddy43@yahoo.com,+91 7683749521,Yes,1,0.3108333333333333,31.08
ALU0394,Deepak Naidu,Deepak,Naidu,2018,B.E.,Information Technology,Infosys,Project Engineer,deepak.naidu394@gmail.com,+91 9934001543,No,0,0.31039972899728996,31.04
ALU0823,Arjun Naidu,Arjun,Naidu,2018,MCA,Information Technology,Bosch,Project Engineer,arjun.naidu823@yahoo.com,+91 8939134358,No,0,0.31039972899728996,31.04
ALU0783,Rahul Mishra,Rahul,Mishra,2016,MBA,Information Technology,Wipro,Systems Engineer,rahul.mishra783@outlook.com,+91 8454411858,Yes,1,0.31039972899728996,31.04
ALU0050,Neha Mehta,Neha,Mehta,2019,MCA,Information Technology,Capgemini,Project Engineer,neha.mehta50@proton.me,+91 9909058412,Yes,1,0.31039972899728996,31.04
ALU0893,Rohit Pillai,Rohit,Pillai,2015,MBA,Information Technology,PwC,Systems Engineer,rohit.pillai893@gmail.com,+91 9583853222,No,0,0.31039972899728996,31.04
ALU0437,Anil Kumar,Anil,Kumar,2015,B.E.,Information Technology,LTIMindtree,Systems Engineer,anil.kumar437@proton.me,+91 9670640892,No,0,0.31039972899728996,31.04
ALU0120,Neha Shetty,Neha,Shetty,2017,B.E.,Information Technology,PwC,Systems Engineer,neha.shetty120@yahoo.com,+91 7706712922,No,0,0.31039972899728996,31.04
ALU0571,Siddharth Pillai,Siddharth,Pillai,2018,MCA,Information Technology,PwC,Systems Engineer,siddharth.pillai571@yahoo.com,+91 9011740002,No,0,0.31039972899728996,31.04
ALU0464,Sneha Kumar,Sneha,Kumar,2015,MBA,Artificial Intelligence and Machine Learning,Capgemini,Technical Consultant,sneha.kumar464@proton.me,+91 7968723414,No,0,0.3099561403508772,31.0
ALU0001,Varun Patel,Varun,Patel,2015,MBA,Artificial Intelligence and Machine Learning,Deloitte,Full Stack Developer,varun.patel1@outlook.com,+91 7440213415,Yes,1,0.3099561403508772,31.0
ALU0681,Ashwin Menon,Ashwin,Menon,2016,B.Sc,Artificial Intelligence and Machine Learning,Cognizant,Technical Consultant,ashwin.menon681@yahoo.com,+91 8182048491,No,0,0.3099561403508772,31.0
ALU0653,Sneha Gupta,Sneha,Gupta,2019,B.E.,Artificial Intelligence and Machine Learning,Cognizant Technology Solutions,Full Stack Developer,sneha.gupta653@outlook.com,+91 7305985809,No,0,0.3099561403508772,31.0
ALU0977,Vikas Bhat,Vikas,Bhat,2020,MBA,Artificial Intelligence and Machine Learning,Microsoft,Technical Consultant,vikas.bhat977@outlook.com,+91 8782638028,Yes,1,0.3099561403508772,31.0
ALU0662,Amar Gupta,Amar,Gupta,2018,MBA,Business Administration,Amazon,Project Engineer,amar.gupta662@yahoo.com,+91 9338725151,Yes,1,0.30898558758314854,30.9
ALU0980,Madhav Das,Madhav,Das,2016,B.Sc,Computer Science (Data Science),Accenture,Product Analyst,madhav.das980@yahoo.com,+91 8761349189,No,0,0.3070238095238095,30.7
ALU0705,Akhil Gupta,Akhil,Gupta,2015,M.Tech,Computer Science (Data Science),Capgemini,Product Analyst,akhil.gupta705@proton.me,+91 9912322067,Yes,1,0.3070238095238095,30.7
ALU0864,Shreya Reddy,Shreya,Reddy,2021,MCA,Mechanical Engineering,PwC,Data Analyst,shreya.reddy864@yahoo.com,+91 9784428542,No,0,0.3065315315315315,30.65
ALU0421,Rakesh Mishra,Rakesh,Mishra,2022,B.E.,Mechanical Engineering,IBM,Data Analyst,rakesh.mishra421@proton.me,+91 8428632583,Yes,1,0.3065315315315315,30.65
ALU0042,Vishal Patel,Vishal,Patel,2020,MCA,Electrical and Electronics Engineering,Bosch,Business Analyst,vishal.patel42@outlook.com,+91 7697939765,Yes,1,0.3064895470383275,30.65
ALU0286,Srinivas Menon,Srinivas,Menon,2017,MBA,Electrical and Electronics Engineering,IBM,Business Analyst,srinivas.menon286@yahoo.com,+91 8293348937,No,0,0.3064895470383275,30.65
ALU0553,Ananya Bhat,Ananya,Bhat,2019,B.Sc,Electrical and Electronics Engineering,HCLTech,Business Analyst,ananya.bhat553@yahoo.com,+91 7045336904,Yes,1,0.3064895470383275,30.65
ALU0895,Naveen Joshi,Naveen,Joshi,2019,B.Sc,Civil Engineering,TCS,Business Analyst,naveen.joshi895@outlook.com,+91 9532416852,No,0,0.3064895470383275,30.65
ALU0877,Varun Verma,Varun,Verma,2017,MCA,Electrical and Electronics Engineering,Deloitte,Business Analyst,varun.verma877@proton.me,+91 8775579927,No,0,0.3064895470383275,30.65
ALU0786,Anil Patel,Anil,Patel,2019,M.Tech,Civil Engineering,Deloitte,Business Analyst,anil.patel786@gmail.com,+91 7427793293,Yes,1,0.3064895470383275,30.65
ALU0249,Amar Pillai,Amar,Pillai,2015,B.Sc,Electrical and Electronics Engineering,IBM,Business Analyst,amar.pillai249@proton.me,+91 8608297407,No,0,0.3064895470383275,30.65
ALU0859,Aditi Singh,Aditi,Singh,2015,B.E.,Civil Engineering,SAP,Business Analyst,aditi.singh859@outlook.com,+91 8871697244,Yes,1,0.3064895470383275,30.65
ALU0846,Aditya Singh,Aditya,Singh,2017,M.Tech,Electrical and Electronics Engineering,Tech Mahindra,Business Analyst,aditya.singh846@gmail.com,+91 8282248157,No,0,0.3064895470383275,30.65
ALU0892,Sanjay Rao,Sanjay,Rao,2022,MBA,Civil Engineering,Cognizant,Product Analyst,sanjay.rao892@gmail.com,+91 9982728970,Yes,1,0.3064285714285714,30.64
ALU0454,Vishal Mishra,Vishal,Mishra,2023,B.E.,Civil Engineering,TCS,Product Analyst,vishal.mishra454@gmail.com,+91 9376088968,No,0,0.3064285714285714,30.64
ALU0866,Keerthi Singh,Keerthi,Singh,2022,B.Sc,Civil Engineering,Deloitte,Product Analyst,keerthi.singh866@outlook.com,+91 9523974937,No,0,0.3064285714285714,30.64
ALU0959,Aditya Naidu,Aditya,Naidu,2022,B.E.,Artificial Intelligence and Machine Learning,SAP,Data Analyst,aditya.naidu959@yahoo.com,+91 7353984828,No,0,0.3056543385490754,30.57
ALU0348,Rahul Sharma,Rahul,Sharma,2022,B.Sc,Artificial Intelligence and Machine Learning,LTIMindtree,Data Analyst,rahul.sharma348@proton.me,+91 7034227351,No,0,0.3056543385490754,30.57
ALU0829,Harish Chowdhury,Harish,Chowdhury,2018,B.Sc,Electronics and Communication Engineering,Amazon,Frontend Developer,harish.chowdhury829@proton.me,+91 7626819783,Yes,1,0.305292290538388,30.53
ALU0006,Varun Chowdhury,Varun,Chowdhury,2020,MCA,Electronics and Communication Engineering,Wipro,Software Developer,varun.chowdhury6@outlook.com,+91 8242911821,Yes,1,0.305292290538388,30.53
ALU0870,Kavya Joshi,Kavya,Joshi,2025,B.E.,Information Technology,KPMG,Software Developer,kavya.joshi870@gmail.com,+91 8450559731,No,0,0.30190568475452195,30.19
ALU0483,Harish Shetty,Harish,Shetty,2025,MCA,Information Technology,IBM,Frontend Developer,harish.shetty483@outlook.com,+91 9649500547,No,0,0.30190568475452195,30.19
ALU0810,Kavya Iyer,Kavya,Iyer,2025,MCA,Information Technology,SAP,Software Developer,kavya.iyer810@proton.me,+91 7085507405,Yes,1,0.30190568475452195,30.19
